46,2,5,4,16,7,13,32,25,24,21,27,34,3,17,23,26
47,12,5,8,16,9,14,32,31,28,21,27,33,3,17,23,26
48,12,5,4,16,9,14,32,31,28,36,29,34,3,17,23,37
49,2,5,4,16,10,14,32,25,24,21,29,34,3,6,23,26
50,2,5,4,16,10,14,22,31,28,21,30,33,3,17,23,26
51,2,11,8,16,10,13,22,25,28,36,27,33,3,17,23,26
52,2,11,4,16,7,14,22,25,28,21,29,33,3,6,23,37
53,12,11,8,16,7,14,32,31,28,36,30,34,3,6,23,37
54,2,11,8,16,9,14,32,25,28,21,30,34,3,17,23,37
55,12,5,4,16,10,13,32,31,24,36,27,33,3,6,23,26
56,2,5,4,16,7,13,32,25,24,36,29,33,3,6,23,37
57,12,5,8,16,7,13,22,25,28,21,27,33,3,6,23,26
58,12,5,8,1,9,13,22,25,24,21,27,33,3,6,23,37
59,2,5,4,1,7,14,32,31,24,21,27,34,3,6,23,37
60,12,11,4,1,9,14,32,31,24,21,27,34,3,6,23,26
61,12,5,8,1,10,14,32,31,28,21,27,34,3,17,23,37
62,2,5,8,1,7,14,22,25,24,36,29,34,3,17,23,37
63,12,5,8,1,10,13,22,25,28,21,30,33,3,6,23,37
64,12,11,8,16,10,14,22,25,24,36,29,34,3,17,23,26
65,2,5,4,1,10,13,32,31,28,36,29,34,3,6,23,26
66,12,11,4,16,10,14,32,25,24,36,30,34,3,17,23,37
67,2,11,4,1,9,14,22,31,28,21,30,33,3,6,23,37
68,12,11,4,16,9,14,22,25,24,21,29,33,3,17,23,26
69,2,11,4,16,7,14,22,25,24,36,30,33,3,17,23,26
70,2,5,8,1,9,13,32,31,24,21,29,33,3,17,23,37
71,2,5,8,1,7,13,32,31,28,21,30,33,3,6,23,26
72,2,11,4,1,7,14,32,25,28,36,27,33,3,17,23,26
73,12,11,4,1,9,13,22,25,24,36,27,34,3,17,23,26
74,12,5,8,16,9,13,22,31,24,21,30,34,3,17,23,26
75,12,11,4,1,10,14,22,31,28,36,29,33,3,17,23,37
76,2,11,8,1,7,14,32,31,24,21,29,34,3,17,23,26
77,12,11,4,1,10,14,32,25,24,21,27,33,3,6,23,26
78,12,11,4,16,7,13,32,31,28,36,29,34,3,6,23,26
79,12,11,4,16,9,13,22,25,28,36,30,33,3,17,23,37
80,2,5,4,1,10,13,22,31,24,21,29,33,3,6,23,26
81,12,11,8,16,10,13,22,25,28,36,30,34,3,17,23,26
82,12,5,4,16,10,13,22,31,28,21,27,34,3,17,23,37
83,2,5,8,16,9,13,32,25,28,21,30,33,3,6,23,26
84,2,11,8,16,9,14,22,31,28,36,27,33,3,17,23,26
85,12,11,8,1,7,13,32,31,28,36,30,34,3,17,23,37
86,12,5,4,1,10,13,32,25,24,21,30,34,3,6,23,26
87,12,5,8,1,7,14,32,25,28,36,30,33,3,6,23,26
88,12,11,4,16,9,13,22,25,24,21,27,34,3,6,23,37
89,12,11,4,1,9,14,22,31,28,21,29,34,3,6,23,37
90,12,11,8,16,7,14,32,25,24,36,27,33,3,17,23,37
91,2,5,8,1,10,14,22,25,24,21,29,34,3,17,23,37
