149,2,5,8,1,10,14,32,25,28,21,30,33,3,6,23,26
150,2,5,4,1,10,13,32,31,24,21,30,33,3,6,23,37
151,12,5,8,1,7,14,22,31,28,36,30,33,3,6,23,26
152,2,11,4,1,10,14,22,31,24,36,30,34,3,17,23,37
153,12,5,8,1,10,13,22,25,24,36,27,34,3,6,23,37
154,12,11,4,16,7,13,22,31,24,36,27,34,3,6,23,37
155,12,5,4,1,10,14,32,25,28,21,27,34,3,6,23,26
156,2,11,4,16,7,14,22,25,28,21,29,33,3,6,23,26
157,2,5,8,16,10,13,22,25,28,36,30,34,3,17,23,37
158,12,5,4,16,9,13,22,25,28,36,30,33,3,17,23,37
159,12,5,8,16,7,13,32,25,24,21,30,34,3,17,23,37
160,2,5,8,1,7,14,32,31,24,21,27,33,3,6,23,37
161,2,5,4,1,9,14,32,31,24,21,30,33,3,6,23,26
162,12,11,8,1,9,14,32,25,24,36,27,33,3,17,23,26
163,12,11,4,16,9,13,22,31,28,36,27,34,3,6,23,37
164,2,11,4,16,7,13,22,31,28,21,30,34,3,17,23,37
165,2,5,4,16,9,14,32,31,28,21,27,34,3,6,23,26
166,2,11,4,1,9,14,32,31,28,21,29,34,3,6,23,26
167,2,11,4,1,7,14,32,25,28,36,27,34,3,6,23,26
168,2,11,8,16,7,14,22,25,24,21,27,34,3,17,23,26
169,2,11,4,1,9,14,22,25,28,36,27,34,3,17,23,37
170,12,5,8,1,7,13,32,25,28,36,27,33,3,6,23,26
171,2,5,4,1,10,13,32,31,28,21,27,34,3,6,23,37
172,12,5,8,16,10,14,22,31,24,36,30,34,3,6,23,26
173,12,11,4,16,9,14,22,31,24,21,30,33,3,6,23,37
174,12,5,4,16,7,13,32,31,24,36,30,33,3,17,23,26
175,12,5,4,1,10,13,32,25,24,36,29,34,3,6,23,26
176,12,5,8,16,10,14,22,31,24,21,27,33,3,17,23,26
177,2,5,8,1,7,14,22,31,24,36,29,34,3,17,23,26
178,2,11,4,16,10,14,22,31,24,36,27,33,3,6,23,37
179,12,5,4,16,10,13,22,25,28,21,29,34,3,17,23,26
180,12,11,4,1,10,13,32,31,28,36,30,33,3,17,23,26
181,2,5,4,1,7,13,22,25,24,21,29,33,3,6,23,37
182,12,11,4,16,7,13,22,25,24,36,29,34,3,17,23,37
183,2,11,4,1,9,14,32,31,28,21,27,33,3,17,23,26
184,12,5,8,1,9,13,32,25,24,36,30,34,3,6,23,37
185,12,11,8,16,9,14,32,31,28,21,29,33,3,17,23,26
186,2,11,8,1,10,14,32,31,24,21,29,34,3,17,23,37
187,2,11,8,16,10,13,32,31,28,21,30,34,3,6,23,26
188,12,5,8,16,7,14,32,25,28,36,27,34,3,17,23,26
189,2,5,4,1,7,14,22,25,28,36,30,33,3,17,23,37
190,12,5,4,1,7,13,32,31,28,36,29,34,3,6,23,26
191,2,5,8,16,9,14,22,25,28,36,27,33,3,6,23,37
192,2,11,8,16,10,14,32,25,28,21,29,33,3,6,23,37
193,2,11,4,16,9,14,22,31,24,21,30,33,3,17,23,26
194,2,5,4,16,9,13,22,31,24,36,29,33,3,6,23,26
195,2,11,8,1,9,14,22,25,28,36,29,33,3,17,23,37
196,12,11,8,1,7,14,32,25,24,36,29,33,3,17,23,26
197,12,5,8,1,10,14,22,31,24,21,29,34,3,17,23,37
198,2,11,4,16,10,14,32,31,24,21,29,33,3,6,23,26
199,12,5,4,1,9,13,32,25,28,21,30,33,3,17,23,37
200,12,5,8,16,10,14,32,31,28,21,27,33,3,17,23,37
201,12,11,4,16,10,14,32,25,28,21,30,33,3,6,23,37
202,12,11,8,1,7,13,32,31,28,21,30,34,3,6,23,26
203,12,11,4,1,9,13,22,31,28,21,29,33,3,17,23,37
204,2,11,8,1,10,13,22,31,24,21,27,34,3,17,23,26
205,2,11,8,1,7,14,22,31,24,21,29,34,3,6,23,37
