Pic\Features,s-ASM,s-CON,s-COR,s-VAR,s-IDM,s-SAV,s-SEN,s-SVA,s-ENT,s-DEN,s-DVA,s-DIS,s-CLS,s-CLP,s-MIP,s-MAP,s-MEA,s-IMIN,s-IMAX,s-IMEA,p-ASM,p-CON,p-COR,p-VAR,p-IDM,p-SAV,p-SEN,p-SVA,p-ENT,p-DEN,p-DVA,p-DIS,p-CLS,p-CLP,p-MIP,p-MAP,p-MEA,P-IMIN,P-IMAX,P-IMEA
2015040123301300127-.bmp,0.00129672,47.50312989,0.967414066,728.8901013,0.194755913,59.93458529,5.05966889,5879.313725,7.506237908,2.687316021,6.93E-05,5.171296296,270255.9602,6.36E+07,0,0.017980569,29.96729264,0,0,0,0.010552964,925.5943466,0.592625175,1136.047554,0.127160539,69.88590245,4.020132116,7956.895571,5.714063531,3.026915707,6.01E-05,23.19175796,304718.415,6.68E+07,0,0.075632499,34.94295123,0,0,0
2015040123301300132-.bmp,0.002917076,21.29936098,0.974813049,422.8253119,0.283865577,38.34715702,4.588802671,2809.628375,6.5949265,2.277929695,8.70E-05,3.310752478,204915.87,4.87E+07,0,0.016203704,19.17357851,0,0,0,0.003251526,418.4634846,0.749379091,834.8534956,0.097163203,65.37169405,4.522460475,6623.579725,6.550138505,3.210536858,5.37E-05,15.86770996,259605.1684,5.48E+07,0,0.030937011,32.68584703,0,0,0
2015040123301300166-.bmp,0.003963306,23.7626891,0.978572848,554.4994806,0.302059327,38.84973918,4.581675826,3368.535399,6.541522269,2.284510492,8.88E-05,3.302053991,286652.2111,6.73E+07,0,0.022812337,19.42486959,0,0,0,0.001181262,32.64127543,0.96955543,536.0771265,0.209169186,58.32168101,4.935487183,4961.752922,7.301219019,2.509835643,7.55E-05,4.380138237,176906.7838,3.69E+07,0,0.006152191,29.16084051,0,0,0
2015040123301300187-.bmp,0.001950254,38.79205464,0.981843217,1068.252417,0.243620027,58.72722027,5.009006472,7119.864106,7.251741966,2.539593776,7.80E-05,4.350948748,532147.2097,1.28E+08,0,0.009875456,29.36361013,0,0,0,0.00205605,85.2633216,0.958296015,1022.244306,0.165931512,59.22394366,5.019770395,6941.806301,7.566720337,2.959551676,6.07E-05,6.794685707,444952.1894,1.03E+08,0,0.025127152,29.61197183,0,0,0
2015040123301300243-.bmp,0.006583423,8.862301122,0.987433035,352.6030724,0.373109574,27.47992632,4.190326236,1943.95546,5.824011073,1.89782328,1.04E-04,2.186023083,240369.7197,6.95E+07,0,0.023933881,13.73996316,0,0,0,0.004102743,41.701265,0.940687337,351.5376235,0.206225664,31.11148931,4.350341361,2080.608268,6.564927049,2.639823903,7.01E-05,4.927640845,185250.007,4.36E+07,0,0.033251826,15.55574465,0,0,0
2015040123301300289-.bmp,0.001927736,38.10752478,0.983250388,1137.564427,0.234885636,60.10994392,5.039244665,7544.932101,7.292982321,2.547840663,7.66E-05,4.398395931,589948.3341,1.46E+08,0,0.016418884,30.05497196,0,0,0,0.003044746,104.5629271,0.968792362,1675.277831,0.157929767,71.00937989,5.084871186,10942.58924,7.46769733,3.068818424,5.67E-05,7.640535342,757359.32,1.84E+08,0,0.03642084,35.50468995,0,0,0
2015040123301300318-.bmp,0.004509697,21.10475026,0.985089593,707.7187628,0.294231511,43.3125163,4.661868045,4303.642912,6.611284329,2.278314569,8.72E-05,3.2732753,354203.8157,8.36E+07,0,0.032381325,21.65625815,0,0,0,0.03442224,933.5131553,0.36834086,738.9374244,0.199930306,48.02127347,3.372592709,4015.741236,4.69627697,2.745779437,7.19E-05,22.38780321,141391.1949,2.49E+07,0,0.157475874,24.01063674,0,0,0
2015040123301300323-.bmp,8.33E-04,82.50251695,0.96727445,1260.521473,0.153219014,82.40526213,5.376968765,10892.94135,7.998236588,2.957733514,5.99E-05,6.880359937,478729.5341,1.24E+08,0,0.01379108,41.20263106,0,0,0,0.010774145,607.3225254,0.64842903,863.7267818,0.136194624,62.49823618,4.134978221,6253.854481,5.85909582,3.047862092,6.01E-05,18.60939945,187707.5961,3.81E+07,0,0.080953312,31.24911809,0,0,0
2015040123301300360-.bmp,0.002047519,15.89010498,0.984245211,504.2944396,0.295844334,49.43338876,4.814420151,3992.140013,6.775746143,2.160403141,9.14E-05,2.960377543,235404.147,5.74E+07,0,0.006582551,24.71669438,0,0,0,0.002190928,282.0495077,0.857544538,989.9568008,0.101711317,70.93262585,4.909983843,8036.766953,7.003873916,3.295534966,5.14E-05,13.00694118,342980.4616,7.75E+07,0,0.025339071,35.46631292,0,0,0
2015040123301300395-.bmp,0.009072052,6.158346375,0.990767646,333.5198411,0.454702132,28.05457094,4.202182939,1896.857431,5.586383455,1.692585409,1.18E-04,1.698715441,183169.4751,4.60E+07,0,0.029055816,14.02728547,0,0,0,0.001480045,31.5557903,0.974369791,615.5975931,0.223144956,55.68013824,4.9633408,5003.028124,7.246209936,2.491151414,7.67E-05,4.235289515,156023.4425,3.01E+07,0,0.012131586,27.84006912,0,0,0
2015040123301300447-.bmp,0.005928632,15.63499935,0.985682128,545.995907,0.325821596,34.88391041,4.401240261,3097.541808,6.224089044,2.140025958,9.36E-05,2.817380673,263001.98,5.38E+07,0,0.031530386,17.4419552,0,0,0,0.005966155,279.9846896,0.795184195,683.5036238,0.125585369,51.04219484,4.402620538,4629.279696,6.271932996,3.13054759,5.68E-05,12.81069379,246578.6542,4.77E+07,0,0.052256129,25.52109742,0,0,0
2015040123301300449-.bmp,0.003345826,39.02474896,0.982613576,1122.276481,0.232391912,56.63743805,4.942356012,7122.462683,7.151838258,2.579356689,7.43E-05,4.522551513,578803.5764,1.43E+08,0,0.036026343,28.31871903,0,0,0,0.011219933,314.6212898,0.841888652,994.9358257,0.14658428,53.22869718,4.289452297,6060.171703,6.003695919,3.059571126,6.00E-05,13.31515389,458181.2916,9.88E+07,0,0.081579291,26.61434859,0,0,0
2015040123301300519-.bmp,0.001609478,37.67400887,0.962404354,501.0421791,0.224494046,51.47502608,4.817330648,4143.435251,7.134567741,2.543897235,7.65E-05,4.427340897,192582.6435,4.01E+07,0,0.006621674,25.73751304,0,0,0,0.031551716,894.4227047,0.37250077,712.6882889,0.193623686,48.66619718,3.41747118,4003.777656,4.797788043,2.771865134,7.09E-05,21.9791471,122032.893,2.09E+07,0,0.150567293,24.33309859,0,0,0
